id,text,Hello,Done,Connect,Order,Changing,Return,Other,Inform,Request,ID_product,size_product,color_product,material_product,cost_product,amount_product,name_promotion,content_promotion,Id member,phone member,addr member,level member,benefit member,feedback,shiping fee,size customer,height customer,weight customer,addr store,phone store
381616,Cảm ơn bạn đã nhắn tin. Chúng tôi hiện đang vắng mặt và sẽ trả lời bạn trong giờ làm việc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381617,Khách 76: Đặt hàng trên inbox ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381618,Khách 76: Cho c mã vận đơn di e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381619,Dạ đúng rồi ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381620,Khách 76: Phi 30k fai k e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381621,dạ shop ship bên J&T ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381622,Khách 76: Ship hàng bên nao v e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381623,Shop đã đi đơn cho chị rồi chị nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381624,"Em chốt đơn hàng cho mình rồi chị nhé .Vì đơn hàng chốt qua tin nhắn nên bên e sẽ không gọi điện lại .Hàng chốt sẽ gói đi hàng liền nên chị tổng bill một lần giúp em .( Lưu ý bên em không ktra hàng trước khi nhận ,CÓ ĐƠN TRÊN LIVE c nhớ nhăc ạ , sau khi nhận hàng có vấn đề liên hệ hotline bên e để giải quyết ) Cám ơn chị ạ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381625,Khách 76: Lấy size m.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381626, thới-định mỹ-thoại sơn-an giang xxxxx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381627,Khách 76: Nen hỏi kỉ lại nè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381628,Khách 76: K nge số đo vòng3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381629,"Vì hàng bên em chị Phương có canh số đo ba vòng hết trên live, nhân viên bên em không tư vấn số kg cho mình được ạ .( LƯU Ý bên em không đổi trả cho mình trường hợp mặc không vừa ạ )",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381630,Khách 76: Eo 74.75 mông 92 vua siza nao e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381631,Dạ còn mẫu này ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381632,Dạ mẫu này tạm hết rồi c yêu nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381633,Khách 76: Voi thêm mãu này con k e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381634,Khách 76: Eo 74 mong 92 vua k e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381635,Dạ còn mẫu đầm này nha chị Trâm Trâm  . Mình đặt hàng để lại SĐT và ĐỊA CHỈ để bên em lên đơn cho mình ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381636,"Dạ hiện bên e chưa kiểm kê được số lương để check ib, mai chị nt lại giúp e nha. Còn nếu mình có đơn trên live thì mai bên e mới soạn và gọi chị đợi giúp e ạ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381637,Khách 76: Con k shop oi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381638,Dạ chị mẫu này bên shop tạm hết ạ.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381639,Khách 76: Con set nay k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381640,Hãy để lại tin nhắn và Đỗ Hoài Phương Boutique sẽ trả lời Bạn trong thời gian sớm nhất.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381641,Khách 76: Liên hệ tư vấn viên,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381642,"Đỗ Hoài Phương Boutique thường phản hồi lại trong 24h. Nếu Bạn muốn hỏi điều gì, hãy click vào nút ""Liên hệ tư vấn viên"" nhé.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381643,Khách 76: Set nai con k v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381644,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381645,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381646,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381647,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381648,dạ đúng r c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381649,Khách 76: Ship b/d fai k e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381650,Khách 76: Ok tks e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381651,Khách 76: Gui đúng hình jum c nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381652,165 + 30 ship ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381653,dạ đúng r c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381654,Khách 76: Phai k e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381655,Khách 76: 165k +phí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381656,Khách 76: Hay chốt tn là xông,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381657,Khách 76: Có dt chốt lại k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381658,ĐÃ CHỐT ĐƠN. sau khi hàng chốt là gói đi liền nên chị tổng bill một lần giúp em nhé ( lưu ý bên e k ktra hàng trước khi nhận và nếu c có đơn trên live nhớ nhắc e để tránh trùng đơn),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381659,Khách 76: 091 mỹ thới.định mỹ .thoại sơn.an giang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381660,Khách 76: Chốt đàm hồng nàyxxxxx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381661,Khách 76: Con k shop oi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381662,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381663,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381664,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381665,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381666,onversation: Khách 77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381667,Khách 77: Cho c cái này L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381668,Khách 77: Cái này còn L ko e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381669,Khách 77: E ơ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381670,"Đỗ Hoài Phương Boutique thường phản hồi lại trong 24h. Nếu Chị muốn hỏi điều gì, hãy click vào nút ""Liên hệ tư vấn viên"" nhé.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381671,Khách 77: Em ơi cho chị hỏi mẫu này còn không,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381672,Chào mừng Chị Phuong Nguyen!! Cảm ơn Chị đã liên hệ với Đỗ Hoài Phương Boutique. Chúng tôi có thể giúp gì cho Chị ạ?.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381673,Chào anh/chị Phuong Nguyen !!!Cảm ơn anh/chị đã liên hệ với Đỗ Hoài Phương Boutique. Hãy gửi cho chúng tôi bất kì câu hỏi nào anh/chị đang thắc mắc nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381674,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381675,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381676,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381677,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381678,Khách 77: Bắt đầu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381679,onversation: Khách 78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381680,Khách 78: Nếu co chốt them cho e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381681,Khách 78: Nên e can mua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381682,Khách 78: E moi chốt trên like nhưng mau nay e k coi kip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381683,Khách 78: OK c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381684,"Dạ hiện bên e chưa kiểm kê được số lương để check ib, mai chị nt lại giúp e nha. Còn nếu mình có đơn trên live thì mai bên e mới soạn và gọi chị đợi giúp e ạ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381685,Khách 78: Cho e them 3 mau nay nek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381686,Khách 78: E coi liketream bình luận ma k thay tra loi...k bjk e co bí ẩn k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381687,Khách 78: E thi thich hàng ben c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381688,Khách 78: E dat hàng ben c kho qa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381689,Hãy để lại tin nhắn và Đỗ Hoài Phương Boutique sẽ trả lời Bạn trong thời gian sớm nhất.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381690,Khách 78: Liên hệ tư vấn viên,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381691,"Đỗ Hoài Phương Boutique thường phản hồi lại trong 24h. Nếu Bạn muốn hỏi điều gì, hãy click vào nút ""Liên hệ tư vấn viên"" nhé.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381692,Khách 78: C oi e goi ma k nghe máy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381693,Võ Tuyết vui lòng chụp màn hình mẫu muốn đặt kèm thông tin giúp em nhé ( địa chỉ + điện thoại ) để tiện cho việc chốt hàng  hoặc có thể liên hệ hotline : 0251.730.9099 ấn phím 1 để Đỗ Hoài Phương Boutique hỗ trợ nhanh nhất nhé . thanks Võ Tuyết,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381694,Khách 78: Đặt Hàng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381695,Chào anh/chị Võ Tuyết !!!Cảm ơn anh/chị đã liên hệ với Đỗ Hoài Phương Boutique. Hãy gửi cho chúng tôi bất kì câu hỏi nào anh/chị đang thắc mắc nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381696,Chào mừng Bạn Võ Tuyết!! Cảm ơn Bạn đã liên hệ với Đỗ Hoài Phương Boutique. Chúng tôi có thể giúp gì cho Bạn ạ?.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381697,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381698,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381699,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381700,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381701,Khách 78: Get Started,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381702,Khách 78: Cho e xin hoi may mau nay con k cho e xin dat ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381703,"Đỗ Hoài Phương Boutique thường phản hồi lại trong 24h. Nếu Bạn muốn hỏi điều gì, hãy click vào nút ""Liên hệ tư vấn viên"" nhé.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381704,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381705,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381706,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381707,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381708,Khách 78: Hi c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381709,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381710,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381711,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381712,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381713,Khách 78: Trên like e bình luận ma k thay tra loi e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381714,Khách 78: E dat may mau nay dc k a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381715,"Khách 78: E dat quan sz27,28,29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381716,Khách 78: Sao e bình luận ma k thay e ha gi do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381717,Võ Tuyết vui lòng chụp màn hình mẫu muốn đặt kèm thông tin giúp em nhé ( địa chỉ + điện thoại ) để tiện cho việc chốt hàng  hoặc có thể liên hệ hotline : 0251.730.9099 ấn phím 1 để Đỗ Hoài Phương Boutique hỗ trợ nhanh nhất nhé . thanks Võ Tuyết,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381718,Khách 78: Đặt Hàng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381719,Chào anh/chị Võ Tuyết !!!Cảm ơn anh/chị đã liên hệ với Đỗ Hoài Phương Boutique. Hãy gửi cho chúng tôi bất kì câu hỏi nào anh/chị đang thắc mắc nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381720,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381721,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381722,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381723,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381724,Khách 78: Bắt đầu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381725,Khách 78: 2 mau do con k c iu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381726,Khách 78: E thay kêu ma k chốt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381727,có đơn trên live ch c oi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381728,Khách 78: C oi sao k thay chốt e 2mau nay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381729,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381730,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381731,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381732,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381733,Khách 78: Áo nay con k c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381734,Khách 78: Da dung roi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381735,Khách 78: E thay đọc ma k thay chốt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381736,mình có đơn trên live k a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381737,2 set giống hình đúng k ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381738,Khách 78: 11nguyen Huệ-khu pho5-thi tran duong đồng Phú quốcxxxxx .e dat 2set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381739,dạ còn c nha cho em xin sdt địa chỉ ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381740,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381741,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381742,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381743,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381744,Khách 78: Sao gần 1tuan roi ma e chua thay hang của e vay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381745,Khách 78: E nhân hang và ck ben c OK roi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381746,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381747,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381748,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381749,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381750,Khách 78: C oi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381751,Dạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381752,Khách 78: E gui rồi nek cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381753,Dạ k ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381754,Khách 78: Có Agribanks k c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381755,Pill của mình là 1tr737 ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381756,Là saochij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381757,Khách 78: C tổng cộng bnhiu e ck luk nek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381758,Khách 78: 3set nay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381759,Khách 78: 2 đam nay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381760,Khách 78: E dat 5 áo nay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381761,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381762,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381763,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381764,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381765,Khách 78: Hi cục cung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381766,Khách 78: Nguyen sét nay con k chi yeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381767,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381768,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381769,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381770,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381771,Khách 78: Chan vay szL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381772,Khách 78: E muon đạt 2bo nay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381773,Cảm ơn bạn đã nhắn tin. Chúng tôi hiện đang vắng mặt và sẽ trả lời bạn trong giờ làm việc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381774,Khách 78: Tks cuc cung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381775,Khách 78: Vay khỏi c nhe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381776,vậy e ship c 2 đầm nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381777,bộ đỏ e hết luôn nha c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381778,Khách 78: Con mau nao lay mau do nhe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381779,e còn trừ set áo sọc với quần jean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381780,Khách 78: E đạt hét tat ca mau nay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381781,Khách 78: Chợ cá duong đông-duong ngo quyen-khu pho4-thi tràn duong dong phu quocxxxxx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381782,"Dạ còn nha chị, đặt hàng để lại sdt và địa chỉ để e chốt đơn nhé. { Nếu có đơn trên live nhớ nhắc e để tránh tình trạng trùng đơn nhé chị }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381783,Khách 78: Sao e binh luận ma k thay gọi tèn e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381784,Khách 78: C oi 2mau nay con k ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381785,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381786,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381787,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381788,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381789,Khách 78: Va 1cai nay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381790,Khách 78: Cai tui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381791,Khách 78: Va 1cai tuu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381792,Khách 78: Ao len,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381793,Khách 78: Quan sz30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381794,Khách 78: Cho e đạt nguyen sét nay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381795,Khách 78: C oi e binh luận k thay ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381796,E SHIP 2 MẪU CÒN LẠI NHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381797,C ƠI ÁO HOA E HẾT NHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381798,ĐÃ CHỐT ĐƠN. sau khi hàng chốt là gói đi liền nên chị tổng bill một lần giúp em nhé ( lưu ý bên e không kiểm tra hàng trước khi nhận và nếu c có đơn trên live nhớ nhắc e để tránh trùng đơn) (L.A),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381799,Khách 78: Ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381800,3 MẪU NÀY NHA C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381801,Khách 78: Ok c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381802,vậy e ship c 3 món nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381803,Khách 78: Còn màu nào lấy màu nấy nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381804,Khách 78: Vay co nhiu thi đạt e bấy nhiu nhe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381805,mẫu dưới cùng áo e còn màu mẫu mặc thui nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381806,Khách 78: Chợ cá dương đông-đường ngô quyền-khu phố4-thị trấn duong dong phú quốcxxxxx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381807,", đặt hàng để lại sdt và địa chỉ để e chốt đơn nhé. { Nếu có đơn trên live nhớ nhắc e để tránh tình trạng trùng đơn nhé chị }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381808,"Dạ còn nha chị, đặt hàng để lại sdt và địa chỉ để e chốt đơn nhé. { Nếu có đơn trên live nhớ nhắc e để tránh tình trạng trùng đơn nhé chị }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381809,Khách 78: Lay e 3cai 3mau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381810,Khách 78: 1bo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381811,Khách 78: 1cai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381812,Khách 78: C oi cho e đạt 3mon nay dc k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381813,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381814,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381815,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381816,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381817,Khách 78: Hi c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381818,Khách 78: C oi quan nay con k ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381819,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381820,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381821,vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381822,251.730.9099.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381823,Khách 78: Buồn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381824,Khách 78: Khoang nửa thang nay k coi like cua c toan la do đẹp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381825,e hết ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381826,Khách 78: E lay 1mau 1cai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381827,Khách 78: C oi e muon đạt mau quan nay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381828,"Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381829,ốt hàng (thông tin đầy đủ sđt + địa chỉ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
